timestamp,presion_bar,temperatura_C,caudal_lmin,potencia_motor_W,vibracion_mms,efic_enfriamiento_pct,presion_acumulador_bar
2024-01-07 00:51:00,144.09,35.73,8.044,2174.3,2.345,96.3,115
2024-01-07 00:52:00,150.52,34.6,7.728,2225.9,1.315,95.4,130
2024-01-07 00:53:00,142.91,46.68,8.137,2370.3,0.553,65.2,115
2024-01-07 00:54:00,159.38,34.0,8.049,2306.6,0.607,99.2,130
2024-01-07 00:55:00,125.74,45.7,8.322,1960.6,1.379,74.5,90
2024-01-07 00:56:00,133.19,36.88,8.176,2260.6,1.751,96.4,100
2024-01-07 00:57:00,154.91,46.44,8.392,2173.2,1.338,65.8,130
2024-01-07 00:58:00,153.6,47.43,8.056,2186.0,0.938,71.6,130
2024-01-07 00:59:00,144.77,35.41,8.884,2204.7,1.334,96.4,115
2024-01-07 01:00:00,146.86,35.51,8.434,2186.3,0.664,98.0,115
2024-01-07 01:01:00,144.17,47.29,7.917,2255.0,1.232,73.4,115
2024-01-07 01:02:00,135.55,58.33,8.6,1995.9,0.916,18.8,100
2024-01-07 01:03:00,135.59,48.05,7.738,2176.1,2.497,66.7,100
2024-01-07 01:04:00,144.18,35.42,7.858,2332.3,1.606,96.6,115
2024-01-07 01:05:00,123.16,35.1,7.88,1991.4,1.101,95.6,90
2024-01-07 01:06:00,133.69,35.87,8.731,2119.7,0.565,96.5,100
2024-01-07 01:07:00,136.75,59.42,8.128,2085.9,2.181,21.0,100
2024-01-07 01:08:00,126.96,47.17,7.949,2095.6,0.732,76.4,90
2024-01-07 01:09:00,152.16,35.37,8.266,2224.0,0.666,95.7,130
2024-01-07 01:10:00,154.35,36.07,8.417,2213.9,2.506,98.7,130
2024-01-07 01:11:00,123.12,59.83,8.836,2057.9,1.259,33.8,90
2024-01-07 01:12:00,137.0,34.68,7.601,2177.0,1.415,96.1,100
2024-01-07 01:13:00,123.82,47.29,8.705,2082.0,1.064,72.4,90
2024-01-07 01:14:00,160.5,46.78,7.373,2274.8,2.149,61.8,130
2024-01-07 01:15:00,145.54,45.54,8.563,2283.5,0.573,74.2,115
2024-01-07 01:16:00,157.95,47.16,8.665,2328.4,0.605,70.4,130
2024-01-07 01:17:00,142.46,46.57,8.686,2136.5,0.518,62.8,115
2024-01-07 01:18:00,155.03,60.28,8.428,2095.9,0.539,17.4,130
2024-01-07 01:19:00,156.54,59.32,7.774,2351.7,2.196,24.9,130
2024-01-07 01:20:00,152.42,34.53,8.499,2289.5,1.215,98.3,130
2024-01-07 01:21:00,145.05,60.94,7.773,2141.2,1.29,10.6,115
2024-01-07 01:22:00,157.63,47.67,7.825,2440.0,2.156,63.0,130
2024-01-07 01:23:00,154.18,46.99,8.017,2439.2,0.9,73.6,130
2024-01-07 01:24:00,152.87,47.35,8.054,2411.9,0.688,61.1,130
2024-01-07 01:25:00,159.51,36.15,8.296,2328.1,1.658,98.5,130
2024-01-07 01:26:00,122.07,46.99,7.922,1816.9,1.245,71.3,90
2024-01-07 01:27:00,155.39,34.53,8.332,2404.0,0.517,98.3,130
2024-01-07 01:28:00,153.23,35.74,7.651,2236.4,0.587,97.5,130
2024-01-07 01:29:00,132.66,60.8,8.216,2105.3,0.512,30.9,100
2024-01-07 01:30:00,146.85,60.47,8.091,2301.9,0.93,29.8,115
2024-01-07 01:31:00,134.49,47.05,8.606,2312.5,0.542,73.5,100
2024-01-07 01:32:00,146.01,47.45,8.646,2353.3,0.53,76.2,115
2024-01-07 01:33:00,119.36,35.32,8.132,2083.8,0.81,96.9,90
2024-01-07 01:34:00,156.26,36.34,7.416,2369.1,0.749,95.7,130
2024-01-07 01:35:00,123.2,48.08,7.61,1981.5,0.512,63.2,90
2024-01-07 01:36:00,130.3,58.96,8.649,2020.2,2.242,35.1,100
2024-01-07 01:37:00,149.71,47.89,8.143,2316.4,2.219,60.1,115
2024-01-07 01:38:00,136.5,37.29,8.9,2175.8,1.298,97.7,100
2024-01-07 01:39:00,145.57,47.42,8.559,2114.1,2.127,60.8,115
2024-01-07 01:40:00,158.12,47.79,8.302,2306.2,2.41,63.7,130
2024-01-07 01:41:00,155.62,59.48,8.251,2359.4,0.555,24.7,130
2024-01-07 01:42:00,123.0,35.1,7.74,2142.5,0.623,96.8,90
2024-01-07 01:43:00,144.56,35.33,7.947,2280.3,2.526,98.6,115
2024-01-07 01:44:00,153.3,46.68,8.367,2280.9,1.277,74.3,130
2024-01-07 01:45:00,133.75,45.95,8.062,2082.1,0.507,71.1,100
2024-01-07 01:46:00,141.86,35.36,8.387,2239.4,1.64,98.6,115
2024-01-07 01:47:00,152.57,47.67,8.612,2374.2,0.636,64.8,130
2024-01-07 01:48:00,137.24,34.46,8.128,2222.4,0.637,96.5,100
2024-01-07 01:49:00,135.83,60.14,8.027,2276.4,0.66,14.3,100
2024-01-07 01:50:00,153.74,35.62,7.841,2312.8,0.54,97.9,130
2024-01-07 01:51:00,122.43,59.76,8.534,1981.2,0.751,24.4,90
2024-01-07 01:52:00,153.99,35.9,8.501,2396.9,2.153,98.5,130
2024-01-07 01:53:00,140.79,35.82,9.075,2236.6,0.572,97.2,115
2024-01-07 01:54:00,155.32,35.2,8.271,2207.4,0.699,95.8,130
2024-01-07 01:55:00,147.36,36.35,8.161,2279.9,0.777,97.5,115
2024-01-07 01:56:00,160.92,35.95,8.387,2422.9,1.462,97.9,130
2024-01-07 01:57:00,152.24,48.26,8.085,2340.6,2.117,71.2,130
2024-01-07 01:58:00,137.26,35.45,7.846,2263.9,0.781,99.5,100
2024-01-07 01:59:00,153.23,35.24,8.236,2271.2,0.717,98.5,130
2024-01-07 02:00:00,132.18,46.83,8.383,2091.8,0.686,77.0,100
2024-01-07 02:01:00,142.18,36.44,8.41,2298.4,1.881,95.3,115
2024-01-07 02:02:00,125.35,35.38,8.378,2041.8,0.585,97.5,90
2024-01-07 02:03:00,142.67,46.93,8.626,2326.4,0.73,76.6,115
2024-01-07 02:04:00,153.48,48.57,8.408,2323.7,0.67,60.5,130
2024-01-07 02:05:00,153.9,45.92,8.308,2407.5,0.598,64.0,130
2024-01-07 02:06:00,123.15,60.29,7.694,2120.5,2.41,19.3,90
2024-01-07 02:07:00,132.97,46.95,8.298,2078.0,0.603,77.8,100
2024-01-07 02:08:00,148.93,46.8,8.132,2150.7,0.664,68.7,130
2024-01-07 02:09:00,145.22,46.24,7.751,2292.6,2.264,63.4,115
2024-01-07 02:10:00,145.17,46.47,8.4,2275.2,2.243,69.8,115
2024-01-07 02:11:00,123.01,35.17,8.407,1988.6,0.622,98.1,90
2024-01-07 02:12:00,125.9,47.4,8.37,2133.9,2.137,77.5,90
2024-01-07 02:13:00,128.49,47.68,8.422,2181.2,1.255,76.1,90
2024-01-07 02:14:00,125.06,58.58,8.25,2013.4,0.526,14.4,90
2024-01-07 02:15:00,128.33,59.04,8.101,1915.3,0.757,36.4,90
2024-01-07 02:16:00,160.6,35.94,8.908,2387.6,0.773,99.8,130
2024-01-07 02:17:00,141.33,36.01,8.259,2251.8,0.704,96.0,100
2024-01-07 02:18:00,132.03,34.33,7.183,2091.3,0.999,99.4,100
2024-01-07 02:19:00,122.04,60.7,7.229,2131.9,1.262,23.8,90
2024-01-07 02:20:00,143.89,35.49,8.682,2256.5,2.444,97.5,115
2024-01-07 02:21:00,155.32,47.6,7.466,2301.2,0.541,66.9,130
2024-01-07 02:22:00,148.97,46.32,7.982,2276.4,0.514,79.1,115
2024-01-07 02:23:00,136.57,58.89,7.714,2109.8,0.5,28.6,100
2024-01-07 02:24:00,151.99,59.75,8.079,2221.9,1.374,13.3,130
2024-01-07 02:25:00,153.47,46.79,8.354,2342.5,1.502,64.5,130
2024-01-07 02:26:00,144.89,59.74,7.934,2251.4,0.846,37.8,115
2024-01-07 02:27:00,151.28,35.19,7.874,2106.3,1.327,99.2,130
2024-01-07 02:28:00,155.03,48.35,8.492,2215.5,0.512,78.7,130
2024-01-07 02:29:00,152.03,58.64,9.253,2256.2,1.207,31.0,130
2024-01-07 02:30:00,120.87,46.32,8.416,2112.0,0.999,68.4,90
2024-01-07 02:31:00,132.63,35.17,7.834,2028.2,0.52,99.5,100
2024-01-07 02:32:00,156.03,60.02,8.548,2284.4,0.807,36.6,130
2024-01-07 02:33:00,136.01,36.07,8.898,2305.0,2.114,97.3,100
2024-01-07 02:34:00,135.24,36.19,8.625,2155.3,1.241,97.2,100
2024-01-07 02:35:00,157.48,47.86,7.583,2320.3,2.136,61.4,130
2024-01-07 02:36:00,157.21,47.39,8.411,2305.1,0.565,76.7,130
2024-01-07 02:37:00,145.51,58.62,8.016,2308.6,0.604,14.5,115
2024-01-07 02:38:00,145.17,34.17,8.221,2233.3,0.527,99.1,115
2024-01-07 02:39:00,135.32,47.92,8.05,2132.4,1.924,72.6,100
2024-01-07 02:40:00,144.63,47.87,8.497,2242.2,2.1,72.7,115
2024-01-07 02:41:00,149.56,47.51,8.059,2416.1,2.396,64.7,130
2024-01-07 02:42:00,127.84,34.84,8.767,2102.2,1.35,99.3,90
2024-01-07 02:43:00,155.99,46.74,8.199,2314.6,1.218,61.4,130
2024-01-07 02:44:00,131.96,59.68,8.111,2244.2,2.126,12.1,100
2024-01-07 02:45:00,158.57,34.68,8.429,2268.2,0.678,95.5,130
2024-01-07 02:46:00,153.53,47.21,8.343,2053.8,2.176,68.0,130
2024-01-07 02:47:00,144.73,37.22,8.44,2265.8,2.22,99.2,115
2024-01-07 02:48:00,157.56,59.6,8.147,2344.9,0.659,26.5,130
2024-01-07 02:49:00,145.55,36.54,8.734,2180.2,1.37,98.5,115
2024-01-07 02:50:00,158.34,34.79,8.596,2288.5,0.675,99.6,130
2024-01-07 02:51:00,144.12,58.77,8.195,2330.6,0.515,26.3,115
2024-01-07 02:52:00,139.23,36.29,8.529,2186.3,1.47,96.8,100
2024-01-07 02:53:00,153.06,46.82,8.095,2428.0,0.569,62.4,130
2024-01-07 02:54:00,128.29,36.52,8.428,2091.5,0.524,97.7,90
2024-01-07 02:55:00,149.34,61.18,8.53,2297.7,2.122,12.4,130
2024-01-07 02:56:00,152.25,35.28,8.3,2366.6,0.554,99.8,130
2024-01-07 02:57:00,135.74,48.07,7.872,2179.4,0.698,76.0,100
2024-01-07 02:58:00,144.0,34.8,7.723,2265.1,1.328,99.0,115
2024-01-07 02:59:00,144.81,46.29,8.317,2211.6,0.523,76.6,115
2024-01-07 03:00:00,155.1,36.36,7.91,2264.2,0.507,97.4,130
2024-01-07 03:01:00,132.02,34.26,8.622,2107.3,0.505,99.4,100
2024-01-07 03:02:00,142.21,47.0,7.596,2271.6,0.609,78.8,115
2024-01-07 03:03:00,155.58,36.5,8.727,2362.0,0.81,96.8,130
2024-01-07 03:04:00,153.33,36.55,8.22,2099.7,2.27,96.1,130
2024-01-07 03:05:00,138.35,46.65,7.858,2091.4,0.832,61.0,100
2024-01-07 03:06:00,144.52,47.81,8.019,2102.8,0.577,65.6,115
2024-01-07 03:07:00,156.8,46.1,8.119,2270.1,2.13,62.5,130
2024-01-07 03:08:00,156.11,46.47,8.393,2261.7,2.425,63.2,130
2024-01-07 03:09:00,153.5,60.18,7.71,2321.8,0.76,19.5,130
2024-01-07 03:10:00,140.05,47.3,7.816,2244.9,1.378,62.7,115
2024-01-07 03:11:00,137.96,46.16,8.07,2320.4,1.637,78.0,100
2024-01-07 03:12:00,142.55,48.49,8.188,2259.8,1.399,61.7,115
2024-01-07 03:13:00,143.99,58.5,8.487,2281.1,1.349,33.3,115
2024-01-07 03:14:00,124.62,35.54,8.308,1956.2,0.64,95.3,90
2024-01-07 03:15:00,144.87,35.66,8.044,2203.2,0.692,99.7,115
2024-01-07 03:16:00,147.4,58.6,8.295,2143.3,0.645,20.5,115
2024-01-07 03:17:00,155.01,36.56,8.266,2357.9,1.264,99.8,130
2024-01-07 03:18:00,144.68,34.91,8.099,2234.2,1.815,96.2,115
2024-01-07 03:19:00,147.55,35.58,8.247,2202.7,1.134,97.4,115
2024-01-07 03:20:00,156.5,60.26,7.339,2386.5,0.537,30.7,130
2024-01-07 03:21:00,123.16,45.84,8.573,2048.5,2.251,61.3,90
2024-01-07 03:22:00,122.13,34.64,8.419,2176.7,0.812,96.2,90
2024-01-07 03:23:00,132.94,36.75,8.799,2255.7,0.511,99.3,100
2024-01-07 03:24:00,144.88,35.45,7.876,2179.1,1.226,95.6,115
2024-01-07 03:25:00,141.88,33.34,8.429,2319.1,0.657,96.1,115
2024-01-07 03:26:00,155.23,59.76,7.438,2319.0,0.506,34.3,130
2024-01-07 03:27:00,154.68,46.97,7.494,2278.5,0.858,76.5,130
2024-01-07 03:28:00,128.64,47.18,8.105,2181.6,1.613,67.6,100
2024-01-07 03:29:00,141.48,45.4,7.969,2103.0,0.767,69.6,115
2024-01-07 03:30:00,117.79,35.48,8.619,2027.0,2.446,98.0,90
2024-01-07 03:31:00,154.14,59.33,8.671,2343.4,0.723,31.8,130
2024-01-07 03:32:00,147.69,47.18,8.713,2206.5,1.231,75.5,115
2024-01-07 03:33:00,140.27,35.91,8.439,2316.3,0.506,98.1,115
2024-01-07 03:34:00,141.69,47.32,8.456,2198.2,0.877,65.6,115
2024-01-07 03:35:00,124.59,36.62,7.687,2079.7,1.446,96.8,90
2024-01-07 03:36:00,122.34,37.25,8.76,2060.4,0.602,95.0,90
2024-01-07 03:37:00,152.33,46.09,8.701,2187.8,1.519,64.6,130
2024-01-07 03:38:00,156.35,59.69,7.648,2341.4,0.511,27.7,130
2024-01-07 03:39:00,153.76,47.59,8.387,2335.4,0.577,60.5,130
2024-01-07 03:40:00,131.28,46.9,7.981,1995.4,1.284,66.3,100
2024-01-07 03:41:00,149.78,44.82,8.94,2112.4,1.222,74.2,130
2024-01-07 03:42:00,140.52,46.85,7.81,2113.7,0.771,68.7,100
2024-01-07 03:43:00,147.82,36.49,8.237,2328.4,2.401,96.5,115
2024-01-07 03:44:00,143.87,58.88,8.274,2447.5,0.675,18.1,115
2024-01-07 03:45:00,135.22,35.68,8.179,2004.3,0.608,99.5,100
2024-01-07 03:46:00,143.78,58.47,9.059,2360.0,0.687,33.2,115
2024-01-07 03:47:00,146.28,36.2,8.876,2322.9,0.957,98.5,115
2024-01-07 03:48:00,152.86,35.69,7.545,2263.3,0.589,97.8,130
2024-01-07 03:49:00,143.64,46.55,8.395,2380.7,1.281,69.2,115
2024-01-07 03:50:00,146.14,46.67,8.195,2267.3,0.695,76.6,115
2024-01-07 03:51:00,148.63,34.3,8.534,2211.8,0.73,96.1,115
2024-01-07 03:52:00,126.85,36.31,8.285,1927.6,2.222,99.1,90
2024-01-07 03:53:00,128.08,34.86,7.875,2078.2,0.893,97.1,90
2024-01-07 03:54:00,134.22,47.4,7.785,2153.3,0.587,68.9,100
2024-01-07 03:55:00,153.44,46.23,8.039,2489.1,0.705,64.4,130
2024-01-07 03:56:00,130.15,37.26,8.152,2074.3,0.72,95.4,100
2024-01-07 03:57:00,155.18,36.75,8.278,2239.1,0.57,98.4,130
2024-01-07 03:58:00,155.95,48.66,7.972,2269.1,0.504,63.5,130
2024-01-07 03:59:00,154.25,37.25,8.882,2522.5,1.55,96.8,130
2024-01-07 04:00:00,153.06,46.49,8.414,2218.0,1.332,70.0,130
2024-01-07 04:01:00,158.11,46.29,8.55,2414.6,1.22,63.9,130
2024-01-07 04:02:00,146.58,61.62,8.145,2105.4,1.832,19.7,115
2024-01-07 04:03:00,128.28,46.89,7.785,2104.5,0.57,79.6,90
2024-01-07 04:04:00,152.62,47.67,8.553,2317.9,0.629,61.7,130
2024-01-07 04:05:00,123.23,59.5,7.803,2014.0,1.332,24.6,90
2024-01-07 04:06:00,158.01,46.52,7.391,2367.4,0.593,70.3,130
2024-01-07 04:07:00,154.88,36.16,8.426,2246.0,0.533,95.6,130
2024-01-07 04:08:00,143.58,33.92,7.898,2100.8,1.444,99.2,115
2024-01-07 04:09:00,133.75,36.13,8.066,2125.1,0.544,98.2,100
2024-01-07 04:10:00,154.97,35.92,8.478,2236.6,1.429,99.3,130
2024-01-07 04:11:00,157.51,59.58,7.828,2330.7,0.824,23.7,130
2024-01-07 04:12:00,144.6,47.02,7.559,2207.1,2.105,64.9,115
2024-01-07 04:13:00,156.98,35.64,8.688,2435.1,1.463,99.1,130
2024-01-07 04:14:00,136.17,47.19,8.177,2124.5,0.703,76.0,100
2024-01-07 04:15:00,142.8,47.55,8.703,2252.1,1.244,73.6,115
2024-01-07 04:16:00,152.8,59.35,8.45,2217.0,1.394,20.6,130
2024-01-07 04:17:00,123.87,37.66,8.462,2035.9,1.309,95.8,90
2024-01-07 04:18:00,151.66,46.84,8.265,2237.1,0.518,69.8,130
2024-01-07 04:19:00,133.71,35.4,8.265,2244.8,0.648,97.7,100
2024-01-07 04:20:00,138.78,37.06,8.654,2089.4,1.225,99.8,100
2024-01-07 04:21:00,124.92,34.04,8.526,2018.0,0.709,98.0,90
2024-01-07 04:22:00,143.08,37.05,7.964,2253.9,2.18,97.1,115
2024-01-07 04:23:00,149.79,35.57,8.397,2172.9,0.666,96.4,115
2024-01-07 04:24:00,152.67,46.58,7.952,2422.8,0.768,76.5,130
2024-01-07 04:25:00,132.6,46.1,8.075,2306.6,0.534,78.2,100
2024-01-07 04:26:00,148.07,34.48,8.427,2158.2,2.251,96.0,115
2024-01-07 04:27:00,146.65,46.73,7.946,2297.7,1.341,76.1,115
2024-01-07 04:28:00,124.67,47.22,8.259,2002.4,1.294,79.4,90
2024-01-07 04:29:00,157.08,60.5,8.352,2281.5,2.375,18.4,130
2024-01-07 04:30:00,125.75,35.71,8.064,2125.2,2.266,95.8,90
2024-01-07 04:31:00,122.03,59.59,8.488,2081.2,1.44,28.0,90
2024-01-07 04:32:00,139.01,36.57,8.024,2243.3,0.681,99.7,115
2024-01-07 04:33:00,143.58,49.14,8.577,2317.9,0.804,66.2,115
2024-01-07 04:34:00,157.71,48.2,8.252,2397.3,1.401,66.0,130
2024-01-07 04:35:00,123.93,35.21,8.269,2074.1,0.726,97.1,90
2024-01-07 04:36:00,156.15,60.4,7.84,2259.2,1.251,38.8,130
2024-01-07 04:37:00,145.46,35.95,8.106,2230.1,0.874,95.3,115
2024-01-07 04:38:00,130.77,36.78,8.278,2069.3,1.234,96.7,100
2024-01-07 04:39:00,123.98,35.23,8.61,2132.9,0.583,96.9,90
2024-01-07 04:40:00,135.9,59.23,8.071,2134.9,0.94,29.7,100
2024-01-07 04:41:00,143.03,36.41,8.608,2141.6,1.223,97.8,115
2024-01-07 04:42:00,154.09,35.83,7.898,2417.3,0.903,97.5,130
2024-01-07 04:43:00,155.98,34.61,8.334,2308.9,1.329,95.8,130
2024-01-07 04:44:00,155.18,47.56,7.997,2250.2,1.241,66.7,130
2024-01-07 04:45:00,127.62,48.47,8.818,2161.4,2.367,78.9,90
2024-01-07 04:46:00,135.96,34.94,8.745,2250.6,2.167,99.6,100
2024-01-07 04:47:00,132.61,34.79,8.314,1999.0,0.727,98.7,100
2024-01-07 04:48:00,133.81,47.02,7.986,2238.6,1.513,66.4,100
2024-01-07 04:49:00,145.05,47.54,7.593,2242.6,0.668,60.0,115
2024-01-07 04:50:00,158.35,46.94,8.351,2387.7,0.808,79.0,130
2024-01-07 04:51:00,153.82,47.91,8.283,2304.6,1.747,77.5,130
2024-01-07 04:52:00,150.67,47.21,8.543,2340.3,1.36,69.2,130
2024-01-07 04:53:00,136.1,47.81,7.613,2125.7,0.533,67.7,100
2024-01-07 04:54:00,153.11,34.92,8.257,2389.4,0.747,98.8,130
2024-01-07 04:55:00,131.79,59.02,8.372,2096.3,2.206,39.0,100
2024-01-07 04:56:00,135.05,35.23,7.839,2232.1,0.652,96.2,100
2024-01-07 04:57:00,147.43,58.92,8.247,2244.3,2.297,37.7,115
2024-01-07 04:58:00,153.57,47.33,7.909,2370.5,1.453,61.3,130
2024-01-07 04:59:00,156.24,58.39,7.87,2229.3,0.704,12.1,130
2024-01-07 05:00:00,156.7,46.64,7.988,2343.8,0.553,61.2,130
2024-01-07 05:01:00,136.98,35.27,8.094,2192.7,0.776,98.6,100
2024-01-07 05:02:00,153.17,34.66,8.695,2458.3,2.429,98.9,130
2024-01-07 05:03:00,132.2,46.75,8.071,2205.8,2.108,69.9,100
2024-01-07 05:04:00,132.54,47.0,7.862,2102.9,1.274,70.2,100
2024-01-07 05:05:00,156.98,48.02,8.525,2259.6,1.262,72.6,130
2024-01-07 05:06:00,136.67,34.67,8.611,2210.9,1.239,99.0,100
2024-01-07 05:07:00,132.61,35.79,8.528,2106.8,0.54,98.2,100
2024-01-07 05:08:00,140.33,47.44,8.748,2108.4,1.379,77.0,100
2024-01-07 05:09:00,152.31,35.48,8.277,2241.3,0.583,97.0,130
2024-01-07 05:10:00,157.5,35.1,8.262,2320.6,2.314,96.5,130
2024-01-07 05:11:00,158.8,59.09,7.918,2327.5,1.261,39.4,130
2024-01-07 05:12:00,155.27,48.52,8.76,2283.9,0.611,75.9,130
2024-01-07 05:13:00,133.08,35.56,8.163,2285.6,3.392,99.4,100
2024-01-07 05:14:00,133.13,35.25,8.079,2195.7,0.594,95.3,100
2024-01-07 05:15:00,124.34,48.7,8.043,2210.7,0.518,64.2,90
2024-01-07 05:16:00,157.7,47.18,8.455,2320.5,0.771,61.6,130
2024-01-07 05:17:00,152.0,49.03,8.233,2251.4,1.378,64.8,130
2024-01-07 05:18:00,130.4,45.87,8.276,2070.4,2.218,70.0,100
2024-01-07 05:19:00,155.91,35.31,8.07,2300.2,2.579,98.8,130
2024-01-07 05:20:00,156.45,45.9,8.121,2370.3,1.232,64.5,130
2024-01-07 05:21:00,149.92,35.4,8.141,2206.2,0.635,97.0,115
2024-01-07 05:22:00,151.54,35.4,8.769,2378.6,0.543,98.1,130
2024-01-07 05:23:00,144.66,59.63,7.48,2342.3,0.517,18.1,115
2024-01-07 05:24:00,157.9,47.04,8.379,2245.5,2.217,66.4,130
2024-01-07 05:25:00,145.3,46.67,8.635,2142.0,2.689,78.8,115
2024-01-07 05:26:00,134.51,35.41,7.465,2225.9,0.756,98.5,100
2024-01-07 05:27:00,156.97,46.4,8.171,2331.5,1.253,79.0,130
2024-01-07 05:28:00,123.5,36.65,8.593,2096.0,1.324,99.3,90
2024-01-07 05:29:00,147.13,34.61,7.899,2285.8,0.819,97.6,115
2024-01-07 05:30:00,121.87,47.17,8.307,1947.9,1.243,75.8,90
2024-01-07 05:31:00,151.2,34.55,7.827,2345.3,2.146,99.7,130
2024-01-07 05:32:00,144.32,34.83,8.213,2244.4,0.54,97.8,115
2024-01-07 05:33:00,138.59,59.42,8.711,2267.0,2.287,12.0,115
2024-01-07 05:34:00,135.21,46.89,8.878,2073.6,0.506,73.2,100
2024-01-07 05:35:00,140.67,35.64,8.302,2236.5,0.677,97.2,115
2024-01-07 05:36:00,145.71,34.61,7.688,2191.3,0.849,99.8,115
2024-01-07 05:37:00,125.46,59.67,8.076,2153.5,2.405,30.4,90
2024-01-07 05:38:00,154.83,59.21,7.475,2303.1,0.72,13.2,130
2024-01-07 05:39:00,156.09,59.17,8.082,2262.0,1.25,24.0,130
2024-01-07 05:40:00,145.51,36.41,8.586,2150.7,1.539,100.0,115
2024-01-07 05:41:00,144.27,58.89,7.655,2299.8,1.131,34.2,115
2024-01-07 05:42:00,149.58,47.06,8.117,2308.5,2.141,64.9,115
2024-01-07 05:43:00,145.98,36.86,7.874,2383.9,0.982,98.1,115
2024-01-07 05:44:00,126.93,60.96,8.917,2044.2,2.483,26.6,90
2024-01-07 05:45:00,137.68,35.84,8.359,2069.0,1.275,99.9,100
2024-01-07 05:46:00,156.67,46.99,8.54,2299.9,1.277,62.0,130
2024-01-07 05:47:00,160.16,36.09,8.317,2254.2,1.744,98.2,130
2024-01-07 05:48:00,125.42,47.3,8.504,2019.7,2.14,60.7,90
2024-01-07 05:49:00,134.98,36.64,8.632,2188.0,0.539,99.1,100
2024-01-07 05:50:00,123.38,35.39,8.215,2157.4,1.223,95.0,90
2024-01-07 05:51:00,154.36,47.8,7.988,2343.1,0.612,75.3,130
2024-01-07 05:52:00,133.17,59.74,7.826,2159.1,0.502,29.9,100
2024-01-07 05:53:00,136.69,48.51,8.903,,0.596,62.1,100
2024-01-07 05:54:00,152.72,46.87,8.528,2291.8,0.697,61.0,130
2024-01-07 05:55:00,145.18,34.2,7.311,2346.0,2.116,99.4,115
2024-01-07 05:56:00,146.4,35.56,8.102,2469.9,1.541,98.3,115
2024-01-07 05:57:00,145.38,47.61,8.366,2179.6,0.569,66.1,115
2024-01-07 05:58:00,132.76,36.8,8.869,2246.7,2.11,96.6,100
2024-01-07 05:59:00,136.75,34.7,7.759,2246.9,0.594,99.1,100
2024-01-07 06:00:00,124.79,34.1,8.371,2112.2,1.23,98.4,90
2024-01-07 06:01:00,127.82,47.4,8.04,2252.9,2.417,79.0,100
2024-01-07 06:02:00,142.54,47.37,7.721,2258.4,2.181,60.0,115
2024-01-07 06:03:00,158.5,45.87,8.738,2361.9,0.525,64.6,130
2024-01-07 06:04:00,138.71,46.74,7.814,2156.6,1.321,61.6,100
2024-01-07 06:05:00,146.32,46.77,8.588,2241.2,0.62,66.1,115
2024-01-07 06:06:00,156.96,47.66,7.562,2360.9,2.164,71.9,130
2024-01-07 06:07:00,143.05,59.67,8.004,2263.7,1.279,35.3,115
2024-01-07 06:08:00,154.35,35.15,8.429,2226.2,1.493,98.8,130
2024-01-07 06:09:00,138.09,47.09,8.487,2190.7,0.704,67.7,100
2024-01-07 06:10:00,156.06,45.9,8.375,2290.4,1.248,60.4,130
2024-01-07 06:11:00,155.16,48.52,8.594,2265.5,1.792,79.5,130
2024-01-07 06:12:00,124.53,47.75,8.085,2147.6,1.273,79.3,90
2024-01-07 06:13:00,137.94,34.94,8.757,2075.3,1.352,97.2,100
2024-01-07 06:14:00,137.81,46.11,8.343,2128.3,2.269,63.8,100
2024-01-07 06:15:00,146.62,46.17,8.494,2144.7,1.248,71.3,115
2024-01-07 06:16:00,135.17,47.47,8.345,2117.8,0.569,66.2,100
2024-01-07 06:17:00,134.11,46.19,8.397,2341.4,2.231,60.2,100
2024-01-07 06:18:00,146.73,59.8,7.8,2168.8,0.559,33.6,115
2024-01-07 06:19:00,122.25,34.15,7.823,2057.9,1.273,97.2,90
2024-01-07 06:20:00,152.76,47.43,7.984,2421.4,2.29,64.2,130
2024-01-07 06:21:00,121.37,47.46,8.406,2105.1,0.765,70.8,90
2024-01-07 06:22:00,148.09,59.85,7.965,2218.9,2.423,18.4,115
2024-01-07 06:23:00,143.2,47.15,8.082,2174.6,1.226,70.5,115
2024-01-07 06:24:00,156.01,47.64,8.171,2363.9,1.467,80.0,130
2024-01-07 06:25:00,144.69,47.13,8.767,2204.1,1.051,73.8,115
2024-01-07 06:26:00,152.24,36.12,8.441,2404.0,0.674,96.7,115
2024-01-07 06:27:00,126.1,59.07,7.615,2047.4,2.286,24.0,90
2024-01-07 06:28:00,120.34,47.3,8.264,2205.2,1.122,60.7,90
2024-01-07 06:29:00,127.94,35.65,8.079,2140.2,1.607,97.1,90
2024-01-07 06:30:00,154.03,36.46,8.109,2379.5,0.663,95.8,130
2024-01-07 06:31:00,124.5,60.02,8.2,2057.3,0.79,32.9,90
2024-01-07 06:32:00,143.32,46.92,8.65,2193.2,1.24,74.4,115
2024-01-07 06:33:00,125.49,46.55,7.875,2049.2,0.607,60.7,90
2024-01-07 06:34:00,155.46,61.19,8.282,2393.6,2.351,15.0,130
2024-01-07 06:35:00,143.39,45.12,8.316,2271.9,1.268,77.1,115
2024-01-07 06:36:00,123.73,60.41,8.111,1920.7,1.321,36.7,90
2024-01-07 06:37:00,125.25,35.48,7.945,1966.9,0.538,95.8,90
2024-01-07 06:38:00,129.14,46.85,7.898,2139.2,2.556,70.4,100
